Date,AAPL,AMD,AMZN,CSCO,META,MSFT,NFLX,QCOM,SBUX,TSLA
02/05/2020,$80.3625,$49.84,$101.9935,$48.45,$210.11,$179.90,$369.67,$90.91,$87.56,$48.98
02/04/2020,$79.7125,$49.45,$102.4835,$47.62,$209.83,$180.12,$369.01,$88.93,$88.38,$59.1374
02/03/2020,$77.165,$48.02,$100.21,$46.53,$204.19,$174.38,$358.00,$86.48,$86.01,$52.00
01/31/2020,$77.3775,$47.00,$100.436,$45.97,$201.91,$170.23,$345.09,$85.31,$84.83,$43.3714
01/30/2020,$80.9675,$48.78,$93.534,$47.24,$209.53,$172.78,$347.74,$87.78,$85.84,$42.7207
01/29/2020,$81.085,$47.51,$92.90,$47.05,$223.23,$168.04,$343.16,$88.23,$86.72,$38.7327
01/28/2020,$79.4225,$50.53,$92.6625,$47.77,$217.79,$165.46,$348.52,$89.15,$88.60,$37.7934
01/27/2020,$77.2375,$49.26,$91.417,$47.47,$214.87,$162.28,$342.88,$87.05,$88.73,$37.2014
01/24/2020,$79.5775,$50.35,$93.082,$48.85,$217.94,$165.04,$353.16,$89.65,$92.03,$37.6547
01/23/2020,$79.8075,$51.71,$94.229,$49.00,$219.76,$166.72,$349.60,$92.00,$93.75,$38.1467
01/22/2020,$79.425,$51.43,$94.373,$49.06,$221.32,$165.70,$326.00,$92.97,$92.53,$37.9707
01/21/2020,$79.1425,$51.05,$94.60,$48.80,$221.44,$166.50,$338.11,$94.54,$92.53,$36.48
01/17/2020,$79.6825,$50.93,$93.236,$49.02,$222.14,$167.10,$339.67,$95.91,$93.62,$34.0334
01/16/2020,$78.81,$49.77,$93.897,$49.05,$221.77,$166.17,$338.62,$91.79,$92.58,$34.2327
01/15/2020,$77.835,$48.545,$93.101,$48.01,$221.15,$163.18,$339.07,$89.67,$91.54,$34.5667
01/14/2020,$78.17,$48.21,$93.472,$47.79,$219.06,$162.13,$338.69,$90.56,$90.99,$35.8614
01/13/2020,$79.24,$48.745,$94.565,$47.97,$221.91,$163.28,$338.92,$90.97,$91.08,$34.9907
01/10/2020,$77.5825,$48.165,$94.158,$47.13,$218.06,$161.34,$329.05,$90.26,$90.16,$31.8767
01/09/2020,$77.4075,$48.97,$95.0525,$47.32,$218.30,$162.09,$335.66,$89.91,$90.53,$32.0893
01/08/2020,$75.7975,$47.83,$94.5985,$47.52,$215.22,$160.09,$339.26,$88.71,$88.88,$32.8093
01/07/2020,$74.5975,$48.25,$95.343,$47.49,$213.06,$157.58,$330.75,$88.97,$87.86,$31.2707
01/06/2020,$74.95,$48.39,$95.144,$47.80,$212.60,$159.03,$335.83,$86.51,$88.13,$30.1027
01/03/2020,$74.3575,$48.60,$93.7485,$47.63,$208.67,$158.62,$325.90,$87.02,$88.83,$29.534
01/02/2020,$75.0875,$49.10,$94.9005,$48.42,$209.78,$160.62,$329.81,$88.69,$89.35,$28.684
12/31/2019,$73.4125,$45.86,$92.392,$47.96,$205.25,$157.70,$323.57,$88.23,$87.92,$27.8887
12/30/2019,$72.88,$45.52,$92.3445,$47.59,$204.41,$157.59,$323.31,$88.43,$87.44,$27.6467
12/27/2019,$72.45,$46.18,$93.49,$47.77,$208.10,$158.96,$329.09,$88.80,$88.13,$28.692
12/26/2019,$72.4775,$46.63,$93.4385,$47.85,$207.79,$158.67,$332.63,$88.40,$88.075,$28.7293
12/24/2019,$71.0675,$46.54,$89.4605,$47.78,$205.12,$157.38,$333.20,$88.77,$88.52,$28.35
12/23/2019,$71.00,$45.46,$89.65,$48.10,$206.18,$157.41,$333.10,$88.45,$88.23,$27.948
12/20/2019,$69.86,$44.15,$89.325,$47.45,$206.30,$157.41,$336.90,$88.85,$88.46,$27.0393
12/19/2019,$70.005,$42.83,$89.614,$47.88,$206.06,$155.71,$332.22,$88.49,$88.52,$26.936
12/18/2019,$69.935,$42.30,$89.2015,$46.64,$202.50,$154.37,$320.80,$87.98,$87.99,$26.21
12/17/2019,$70.1025,$42.77,$89.533,$46.44,$198.39,$154.69,$315.48,$88.32,$88.13,$25.266
12/16/2019,$69.965,$42.35,$88.4605,$45.98,$197.92,$155.53,$304.21,$88.43,$88.78,$25.4333
12/13/2019,$68.7875,$41.15,$88.047,$45.30,$194.11,$154.53,$298.50,$87.83,$88.67,$23.8927
12/12/2019,$67.865,$42.59,$88.0165,$45.67,$196.75,$153.24,$298.44,$89.05,$88.21,$23.9787
12/11/2019,$67.6925,$39.47,$87.436,$44.28,$202.26,$151.70,$298.93,$86.99,$86.59,$23.5133
12/10/2019,$67.12,$39.44,$86.9605,$44.10,$200.87,$151.13,$293.12,$84.115,$86.04,$23.256
12/09/2019,$66.73,$38.93,$87.4755,$43.90,$201.34,$151.36,$302.50,$84.92,$86.28,$22.6353
12/06/2019,$67.6775,$39.63,$87.58,$43.84,$201.05,$151.75,$307.35,$83.82,$86.32,$22.3927
12/05/2019,$66.395,$39.62,$87.024,$43.52,$199.36,$149.93,$302.86,$82.585,$84.45,$22.0247
12/04/2019,$65.435,$39.69,$88.0345,$43.89,$198.71,$149.85,$304.32,$82.08,$85.40,$22.202
12/03/2019,$64.8625,$38.90,$88.498,$44.28,$198.82,$149.31,$306.16,$80.58,$84.82,$22.4133
12/02/2019,$66.04,$38.73,$89.08,$44.70,$199.70,$149.55,$309.99,$82.45,$84.57,$22.3247
11/29/2019,$66.8125,$39.15,$90.04,$45.31,$201.64,$151.38,$314.66,$83.55,$85.43,$21.996
11/27/2019,$66.96,$39.41,$90.9255,$45.24,$202.00,$152.32,$315.93,$84.80,$85.77,$22.086
11/26/2019,$66.0725,$38.99,$89.847,$45.31,$198.97,$152.03,$312.49,$84.63,$84.56,$21.928
11/25/2019,$66.5925,$39.79,$88.692,$45.45,$199.79,$151.23,$315.55,$85.29,$83.75,$22.4227
11/22/2019,$65.445,$39.15,$87.286,$44.85,$198.82,$149.59,$310.48,$84.89,$83.02,$22.2027
11/21/2019,$65.5025,$39.52,$86.7355,$44.84,$197.93,$149.48,$311.69,$85.11,$82.30,$23.6553
11/20/2019,$65.7975,$40.98,$87.2765,$45.08,$197.51,$149.62,$305.16,$85.62,$83.60,$23.4813
11/19/2019,$66.5725,$41.29,$87.6395,$45.47,$199.32,$150.39,$302.60,$87.96,$83.66,$23.968
11/18/2019,$66.775,$39.88,$87.6265,$45.15,$197.40,$150.34,$302.57,$90.48,$84.02,$23.3327
11/15/2019,$66.44,$38.56,$86.9745,$45.09,$195.10,$149.97,$295.03,$90.81,$84.21,$23.478
11/14/2019,$65.66,$38.35,$87.73,$44.91,$193.15,$148.06,$289.62,$90.48,$84.38,$23.29
11/13/2019,$66.1175,$37.52,$87.6555,$48.46,$193.19,$147.31,$283.11,$90.47,$83.94,$23.074
11/12/2019,$65.49,$36.71,$88.90,$48.37,$194.47,$147.07,$292.01,$90.97,$83.32,$23.3287
11/11/2019,$65.55,$36.31,$88.5825,$48.10,$189.61,$146.11,$294.18,$91.84,$82.43,$23.006
11/08/2019,$65.035,$36.29,$89.294,$48.83,$190.84,$145.96,$291.57,$94.03,$81.77,$22.476
11/07/2019,$64.8575,$36.28,$89.41,$48.42,$190.42,$144.26,$289.57,$89.98,$81.95,$22.3693
11/06/2019,$64.31,$35.93,$89.7885,$48.27,$191.55,$144.06,$288.59,$84.63,$82.99,$21.772
11/05/2019,$64.2825,$36.15,$90.0855,$47.76,$194.32,$144.46,$288.03,$85.46,$81.89,$21.148
11/04/2019,$64.375,$36.29,$90.233,$47.48,$194.72,$144.55,$292.86,$85.09,$82.37,$21.1647
11/01/2019,$63.955,$34.89,$89.572,$47.03,$193.62,$143.72,$286.81,$83.58,$83.21,$20.8873
10/31/2019,$62.19,$33.93,$88.833,$47.51,$191.65,$143.37,$287.41,$80.44,$84.56,$20.9947
10/30/2019,$60.815,$33.13,$88.9995,$47.56,$188.25,$144.61,$291.45,$81.44,$84.19,$21.0007
10/29/2019,$60.8225,$33.03,$88.1355,$47.24,$189.31,$142.83,$281.21,$81.66,$84.13,$21.0813
10/28/2019,$62.2625,$33.69,$88.854,$47.17,$189.40,$144.19,$281.86,$83.05,$83.60,$21.8473
10/25/2019,$61.645,$32.71,$88.0665,$46.90,$187.89,$140.73,$276.82,$80.17,$83.38,$21.8753
10/24/2019,$60.895,$31.72,$89.039,$46.41,$186.38,$139.94,$271.50,$78.99,$83.18,$19.9787
10/23/2019,$60.795,$31.36,$88.1085,$47.05,$186.15,$137.24,$271.27,$77.24,$82.74,$16.9787
10/22/2019,$59.99,$31.51,$88.2865,$47.55,$182.34,$136.37,$266.69,$78.47,$83.46,$17.0387
10/21/2019,$60.1275,$32.03,$89.283,$47.39,$189.76,$138.43,$278.05,$78.98,$85.35,$16.90
10/18/2019,$59.1025,$30.97,$87.8755,$46.71,$185.85,$137.41,$275.30,$77.68,$86.03,$17.13
10/17/2019,$58.82,$31.14,$89.374,$47.03,$190.39,$139.69,$293.35,$78.97,$86.29,$17.4647
10/16/2019,$58.5925,$30.81,$88.8715,$46.79,$189.55,$140.41,$286.28,$78.23,$86.71,$17.3167
10/15/2019,$58.83,$30.72,$88.369,$46.36,$188.89,$141.575,$284.25,$77.82,$86.45,$17.1927
10/14/2019,$58.9675,$30.53,$86.8215,$46.05,$183.28,$139.55,$285.53,$76.30,$86.62,$17.1307
10/11/2019,$59.0525,$29.75,$86.596,$46.56,$184.19,$139.68,$282.93,$76.70,$86.36,$16.526
10/10/2019,$57.5225,$28.38,$86.013,$46.15,$180.03,$139.10,$280.48,$74.97,$85.96,$16.316
10/09/2019,$56.7575,$28.46,$86.0995,$46.84,$179.85,$138.24,$267.53,$74.35,$85.85,$16.302
10/08/2019,$56.10,$28.23,$85.2755,$46.39,$177.75,$135.67,$270.72,$72.85,$84.91,$16.0033
10/07/2019,$56.765,$28.93,$86.633,$47.77,$179.68,$137.12,$274.46,$76.34,$85.85,$15.848
10/04/2019,$56.7525,$29.01,$86.9825,$47.52,$180.45,$138.12,$272.79,$77.49,$85.92,$15.4287
10/03/2019,$55.205,$28.68,$86.221,$47.06,$179.38,$136.28,$268.15,$75.73,$84.67,$15.5353
10/02/2019,$54.74,$28.31,$85.6615,$46.56,$174.60,$134.65,$268.03,$73.99,$84.32,$16.2087
10/01/2019,$56.1475,$28.76,$86.7825,$47.74,$175.81,$137.07,$269.58,$75.47,$86.51,$16.3127
09/30/2019,$55.9925,$28.99,$86.7955,$49.41,$178.08,$139.03,$267.62,$76.28,$88.42,$16.058
09/27/2019,$54.705,$28.72,$86.2725,$48.84,$177.10,$137.73,$263.08,$76.63,$88.37,$16.142
09/26/2019,$54.9725,$29.47,$86.992,$48.83,$180.11,$139.54,$263.31,$77.35,$89.80,$16.1707
09/25/2019,$55.2575,$29.54,$88.4165,$49.605,$182.80,$139.36,$264.75,$77.26,$90.35,$15.2467
09/24/2019,$54.42,$29.52,$87.0805,$49.12,$181.28,$137.38,$254.59,$75.23,$89.92,$14.8807
09/23/2019,$54.68,$30.64,$89.265,$49.42,$186.82,$139.14,$265.92,$77.24,$90.81,$16.082
09/20/2019,$54.4325,$30.05,$89.708,$49.60,$189.93,$139.44,$270.75,$76.44,$90.07,$16.0413
09/19/2019,$55.24,$30.29,$91.075,$49.19,$190.14,$141.07,$286.60,$78.23,$91.56,$16.44
09/18/2019,$55.6925,$30.42,$90.873,$49.34,$188.14,$138.52,$291.56,$78.90,$90.96,$16.2327
09/17/2019,$55.175,$30.99,$91.1275,$49.41,$188.08,$137.39,$298.60,$78.69,$90.75,$16.3193
09/16/2019,$54.975,$30.83,$90.392,$49.96,$186.22,$136.33,$294.29,$78.04,$89.42,$16.1873
09/13/2019,$54.6875,$30.69,$91.967,$50.03,$187.19,$137.32,$294.15,$78.41,$90.48,$16.3467
09/12/2019,$55.7713,$30.21,$92.1775,$49.93,$187.47,$137.52,$288.86,$79.08,$92.06,$16.3913
09/11/2019,$55.8975,$29.76,$91.1495,$50.03,$188.49,$136.12,$288.27,$79.90,$90.98,$16.4733
09/10/2019,$54.175,$30.23,$91.0275,$49.21,$186.17,$136.08,$287.99,$78.71,$90.35,$15.7027
09/09/2019,$53.5425,$30.50,$91.5675,$48.58,$188.76,$137.52,$294.34,$78.21,$94.16,$15.4527
09/06/2019,$53.315,$30.56,$91.6755,$48.84,$187.49,$139.10,$290.17,$78.84,$95.74,$15.1633
09/05/2019,$53.32,$31.50,$92.036,$48.42,$190.90,$140.05,$293.25,$78.99,$95.56,$15.3053
09/04/2019,$52.2975,$30.95,$90.031,$47.32,$187.14,$137.63,$291.52,$77.09,$96.11,$14.712
09/03/2019,$51.425,$30.90,$89.492,$46.50,$182.39,$136.04,$289.29,$75.12,$96.77,$15.0007
08/30/2019,$52.185,$31.45,$88.8145,$46.81,$185.67,$137.86,$293.75,$77.77,$96.56,$15.0407
08/29/2019,$52.2525,$31.45,$89.32,$47.27,$185.57,$138.12,$296.78,$76.45,$97.70,$14.7807
08/28/2019,$51.3825,$30.78,$88.2125,$46.87,$181.76,$135.56,$291.77,$74.35,$97.07,$14.3727
08/27/2019,$51.04,$30.20,$88.0915,$46.79,$181.30,$135.74,$291.03,$73.97,$96.09,$14.272
08/26/2019,$51.6225,$30.28,$88.4435,$47.10,$180.36,$135.45,$294.98,$72.91,$96.50,$14.3333
08/23/2019,$50.66,$29.54,$87.481,$46.61,$177.75,$133.39,$291.44,$73.52,$94.70,$14.0933
08/22/2019,$53.115,$31.90,$90.28,$48.18,$182.04,$137.78,$296.93,$77.15,$96.49,$14.81
08/21/2019,$53.16,$31.70,$91.177,$48.77,$183.55,$138.79,$297.81,$76.70,$96.32,$14.722
08/20/2019,$52.59,$30.72,$90.069,$47.93,$183.81,$137.26,$298.99,$76.07,$95.63,$15.0573
08/19/2019,$52.5875,$31.48,$90.806,$48.50,$186.17,$138.41,$309.38,$74.87,$96.66,$15.122
08/16/2019,$51.625,$31.18,$89.6285,$46.96,$183.70,$136.13,$302.80,$73.28,$96.52,$14.6627
08/15/2019,$50.435,$29.67,$88.806,$46.25,$182.59,$133.68,$295.76,$71.16,$95.53,$14.376
08/14/2019,$50.6875,$30.24,$88.148,$50.61,$179.71,$133.98,$299.11,$70.88,$94.92,$14.6413
08/13/2019,$52.2425,$32.11,$91.217,$52.72,$188.45,$138.60,$312.28,$72.18,$96.63,$15.6667
08/12/2019,$50.12,$32.43,$89.246,$51.54,$185.37,$135.79,$310.83,$69.80,$94.91,$15.2673
08/09/2019,$50.2475,$34.19,$90.379,$52.43,$187.85,$137.71,$308.93,$71.50,$96.30,$15.6673
08/08/2019,$50.8575,$33.92,$91.6445,$53.16,$190.16,$138.89,$315.90,$71.26,$96.27,$15.8867
08/07/2019,$49.76,$29.19,$89.67,$52.34,$185.15,$135.28,$304.29,$69.40,$95.22,$15.5613
08/06/2019,$49.25,$28.86,$89.3915,$52.60,$184.51,$134.69,$310.10,$68.17,$95.34,$15.3833
08/05/2019,$48.335,$27.99,$88.2565,$51.37,$181.73,$132.21,$307.63,$68.80,$93.70,$15.2213
08/02/2019,$51.005,$29.44,$91.162,$53.25,$189.02,$136.90,$318.83,$71.15,$95.51,$15.6227
08/01/2019,$52.1075,$29.86,$92.766,$55.39,$192.73,$138.06,$319.50,$71.20,$95.38,$15.59
07/31/2019,$53.26,$30.45,$93.339,$55.40,$194.23,$136.27,$322.99,$73.16,$94.69,$16.1073
07/30/2019,$52.195,$33.87,$94.9265,$56.47,$197.04,$140.35,$325.93,$74.81,$96.65,$16.1507
07/29/2019,$52.42,$33.48,$95.6225,$56.93,$195.94,$141.03,$332.70,$74.97,$98.02,$15.718
07/26/2019,$51.935,$34.02,$97.1525,$56.53,$199.75,$141.34,$335.78,$75.22,$99.11,$15.2027
07/25/2019,$51.755,$33.67,$98.691,$56.62,$200.71,$140.19,$326.46,$75.35,$90.98,$15.2547
07/24/2019,$52.1675,$34.11,$100.0405,$57.23,$204.66,$140.72,$317.94,$75.87,$90.65,$17.6587
07/23/2019,$52.21,$33.49,$99.7245,$57.71,$202.36,$139.29,$307.30,$74.12,$90.11,$17.3447
07/22/2019,$51.805,$32.85,$99.2815,$57.73,$202.32,$138.43,$310.62,$75.95,$90.92,$17.0453
07/19/2019,$50.6475,$32.51,$98.226,$57.36,$198.36,$136.62,$315.10,$75.00,$90.30,$17.212
07/18/2019,$51.415,$33.00,$98.895,$57.74,$200.78,$136.42,$325.21,$74.37,$91.50,$16.9027
07/17/2019,$50.8375,$33.60,$99.6015,$57.21,$201.80,$136.27,$362.44,$75.76,$90.25,$16.9907
07/16/2019,$51.125,$33.85,$100.495,$57.62,$203.84,$137.08,$365.99,$75.67,$90.08,$16.8253
07/15/2019,$51.3025,$34.39,$101.0495,$58.05,$203.91,$138.90,$366.60,$75.43,$90.16,$16.90
07/12/2019,$50.825,$33.21,$100.55,$57.95,$204.87,$138.90,$373.25,$74.90,$89.77,$16.3387
07/11/2019,$50.4375,$33.06,$100.0535,$57.30,$201.23,$138.40,$379.50,$73.71,$89.07,$15.9067
07/10/2019,$50.8075,$33.79,$100.8705,$57.13,$202.73,$137.85,$381.00,$74.36,$88.38,$15.928
07/09/2019,$50.31,$33.15,$99.415,$56.34,$199.21,$136.46,$379.93,$76.55,$87.23,$15.3373
07/08/2019,$50.005,$32.04,$97.616,$56.19,$195.76,$136.96,$376.16,$76.63,$87.44,$15.356
07/05/2019,$51.0575,$31.50,$97.1455,$56.60,$196.40,$137.06,$380.55,$76.66,$87.79,$15.54
07/03/2019,$51.1025,$31.19,$96.95,$56.48,$197.20,$137.46,$381.72,$76.63,$87.79,$15.66
07/02/2019,$50.6825,$31.24,$96.7155,$55.81,$195.00,$136.58,$375.43,$77.01,$85.51,$14.97
07/01/2019,$50.3875,$31.20,$96.1095,$54.74,$193.00,$135.68,$374.60,$77.52,$84.55,$15.1447
06/28/2019,$49.48,$30.37,$94.6815,$54.73,$193.00,$133.96,$367.32,$76.07,$83.83,$14.8973
06/27/2019,$49.935,$30.74,$95.214,$55.73,$189.50,$134.15,$370.02,$75.43,$83.56,$14.856
06/26/2019,$49.95,$29.92,$94.8915,$56.60,$187.66,$133.93,$362.20,$74.95,$83.38,$14.618
06/25/2019,$48.8925,$28.86,$93.9135,$56.08,$188.84,$133.43,$360.30,$72.55,$84.25,$14.6507
06/24/2019,$49.645,$29.26,$95.695,$57.18,$192.60,$137.78,$371.04,$73.16,$83.65,$14.9093
06/21/2019,$49.695,$29.10,$95.565,$57.03,$191.14,$136.97,$369.21,$72.72,$83.82,$14.7907
06/20/2019,$49.865,$30.01,$95.9095,$57.41,$189.53,$136.95,$365.21,$72.74,$84.69,$14.6413
06/19/2019,$49.4675,$30.50,$95.4395,$56.13,$187.48,$135.69,$363.52,$71.80,$83.81,$15.0953
06/18/2019,$49.6125,$30.45,$95.0685,$56.05,$188.47,$135.16,$357.12,$71.96,$82.92,$14.9827
06/17/2019,$48.4725,$29.20,$94.3015,$55.40,$189.01,$132.85,$350.62,$69.11,$83.02,$15.002
06/14/2019,$48.185,$30.36,$93.4835,$54.75,$181.33,$132.45,$339.73,$68.72,$84.24,$14.328
06/13/2019,$48.5375,$31.39,$93.515,$56.17,$177.47,$132.32,$343.43,$69.93,$83.35,$14.2607
06/12/2019,$48.5475,$32.18,$92.766,$55.86,$175.04,$131.49,$345.56,$69.59,$82.93,$13.9507
06/11/2019,$48.7025,$32.41,$93.185,$57.11,$178.10,$132.10,$351.27,$71.24,$82.37,$14.4733
06/10/2019,$48.145,$33.23,$93.0315,$56.42,$174.82,$132.60,$352.01,$70.54,$81.93,$14.192
06/07/2019,$47.5375,$32.41,$90.2015,$55.93,$173.35,$131.40,$360.87,$68.69,$82.48,$13.6333
06/06/2019,$46.305,$31.82,$87.718,$55.10,$168.33,$127.82,$357.13,$67.59,$81.40,$13.73
06/05/2019,$45.635,$29.50,$86.925,$54.75,$168.17,$125.83,$355.73,$67.02,$79.96,$13.106
06/04/2019,$44.91,$29.57,$86.478,$53.23,$167.50,$123.16,$353.40,$68.45,$78.52,$12.9067
06/03/2019,$43.325,$27.58,$84.6345,$51.78,$164.15,$119.84,$336.63,$66.66,$76.22,$11.9313
05/31/2019,$43.7675,$27.41,$88.7535,$52.03,$177.47,$123.68,$343.28,$66.82,$76.06,$12.344
05/30/2019,$44.575,$28.03,$90.816,$53.57,$183.01,$125.73,$351.85,$66.59,$76.17,$12.548
05/29/2019,$44.345,$28.09,$90.9595,$53.18,$182.19,$124.94,$349.19,$65.76,$75.28,$12.6573
05/28/2019,$44.5575,$29.03,$91.8215,$53.93,$184.31,$126.16,$354.78,$65.37,$75.70,$12.58
05/24/2019,$44.7425,$26.44,$91.164,$54.37,$181.06,$126.24,$354.39,$66.21,$76.15,$12.7087
05/23/2019,$44.915,$26.36,$90.774,$54.19,$180.87,$126.18,$352.21,$68.255,$76.41,$13.0327
05/22/2019,$45.695,$27.41,$92.984,$55.69,$185.32,$127.67,$359.73,$69.31,$77.25,$12.8487
05/21/2019,$46.65,$27.35,$92.876,$56.52,$184.82,$126.90,$354.27,$77.75,$77.53,$13.672
05/20/2019,$45.7725,$26.68,$92.9485,$56.01,$182.72,$126.22,$348.11,$76.62,$76.66,$13.6907
05/17/2019,$47.25,$27.50,$93.45,$56.35,$185.30,$128.07,$354.45,$81.50,$78.91,$14.0687
05/16/2019,$47.52,$28.01,$95.3785,$55.93,$186.99,$128.93,$359.31,$82.81,$78.90,$15.222
05/15/2019,$47.73,$27.58,$93.5575,$52.44,$186.27,$126.02,$354.99,$86.26,$77.76,$15.4633
05/14/2019,$47.165,$27.32,$92.006,$52.02,$180.73,$124.73,$345.61,$86.13,$77.06,$15.4873
05/13/2019,$46.43,$26.24,$91.134,$51.30,$181.54,$123.35,$345.26,$83.89,$76.68,$15.134
05/10/2019,$49.295,$27.96,$94.499,$53.36,$188.34,$127.13,$361.04,$85.84,$78.42,$15.968
05/09/2019,$50.18,$27.21,$94.9935,$52.92,$188.65,$125.50,$362.75,$83.78,$77.90,$16.132
05/08/2019,$50.725,$27.09,$95.8885,$53.47,$189.54,$125.51,$364.37,$84.54,$78.05,$16.3227
05/07/2019,$50.715,$26.66,$96.05,$53.45,$189.77,$125.52,$370.46,$85.20,$77.96,$16.4707
05/06/2019,$52.12,$27.42,$97.5275,$54.59,$193.88,$128.15,$378.67,$88.25,$78.06,$17.0227
05/03/2019,$52.9375,$28.22,$98.123,$54.94,$195.47,$128.90,$385.03,$89.29,$78.05,$17.002
05/02/2019,$52.2875,$28.29,$95.041,$54.94,$192.53,$126.21,$379.06,$87.14,$77.47,$16.2733
05/01/2019,$52.63,$26.81,$95.576,$55.58,$193.03,$127.88,$378.81,$86.37,$77.52,$15.6007
04/30/2019,$50.1675,$27.63,$96.326,$55.95,$193.40,$130.60,$370.54,$86.13,$77.68,$15.9127
04/29/2019,$51.1525,$27.69,$96.9215,$56.13,$194.78,$129.77,$371.83,$87.25,$76.91,$16.098
04/26/2019,$51.075,$27.88,$97.5315,$55.88,$191.49,$129.89,$374.85,$86.64,$77.45,$15.676
04/25/2019,$51.32,$27.66,$95.1125,$56.33,$193.26,$129.15,$368.33,$85.07,$77.11,$16.5087
04/24/2019,$51.79,$28.46,$95.0875,$56.88,$182.58,$125.01,$374.23,$86.83,$76.39,$17.244
04/23/2019,$51.87,$27.97,$96.1885,$56.69,$183.78,$125.44,$381.89,$86.72,$75.99,$17.5933
04/22/2019,$51.1325,$28.18,$94.3655,$56.34,$181.44,$123.76,$377.34,$81.97,$75.40,$17.5167
04/18/2019,$50.965,$27.68,$93.0845,$56.40,$178.28,$123.37,$360.35,$79.89,$76.06,$18.2173
04/17/2019,$50.7825,$27.49,$93.241,$56.31,$178.78,$121.77,$354.74,$79.08,$75.12,$18.082
04/16/2019,$49.8125,$27.93,$93.152,$56.95,$178.87,$120.77,$359.46,$70.45,$75.70,$18.224
04/15/2019,$49.8075,$27.33,$92.2435,$56.56,$179.65,$121.05,$348.87,$57.18,$76.16,$17.7587
04/12/2019,$49.7175,$27.85,$92.153,$56.29,$179.10,$120.95,$351.14,$56.95,$76.65,$17.8467
04/11/2019,$49.7375,$27.79,$92.2035,$55.60,$177.51,$120.33,$367.65,$55.90,$75.87,$17.8947
04/10/2019,$50.155,$27.83,$92.3665,$55.82,$177.82,$120.19,$363.92,$56.33,$75.48,$18.404
04/09/2019,$49.875,$27.24,$91.792,$55.18,$177.58,$119.28,$364.71,$57.44,$75.12,$18.154
04/08/2019,$50.025,$28.53,$92.493,$55.49,$174.93,$119.93,$361.41,$57.76,$75.20,$18.2133
04/05/2019,$49.25,$28.98,$91.864,$55.21,$175.72,$119.89,$365.49,$57.99,$75.03,$18.3307
04/04/2019,$48.9225,$29.09,$90.943,$55.14,$176.02,$119.36,$367.88,$57.86,$74.35,$17.852
04/03/2019,$48.8375,$29.02,$91.035,$55.63,$173.54,$119.97,$369.75,$57.68,$74.33,$19.454
04/02/2019,$48.505,$26.75,$90.699,$55.29,$174.20,$119.19,$367.72,$58.09,$74.27,$19.0587
04/01/2019,$47.81,$26.36,$90.7095,$54.98,$168.70,$119.02,$366.96,$57.81,$73.96,$19.2787
03/29/2019,$47.4875,$25.52,$89.0375,$53.99,$166.69,$117.94,$356.56,$57.03,$74.34,$18.6573
03/28/2019,$47.18,$25.06,$88.671,$53.36,$165.55,$116.93,$354.61,$56.55,$73.96,$18.5747
03/27/2019,$47.1175,$24.89,$88.285,$53.14,$165.87,$116.77,$353.37,$56.91,$72.74,$18.322
03/26/2019,$46.6975,$25.69,$89.188,$53.23,$167.68,$117.91,$359.97,$58.00,$72.96,$17.8513
03/25/2019,$47.185,$25.97,$88.713,$52.73,$166.29,$117.66,$366.23,$56.64,$72.30,$17.3613
03/22/2019,$47.7625,$26.37,$88.2385,$52.74,$164.34,$117.05,$361.01,$56.82,$71.96,$17.6353
03/21/2019,$48.7725,$27.89,$90.963,$53.94,$166.08,$120.22,$377.87,$57.77,$72.26,$18.268
03/20/2019,$47.04,$25.70,$89.8635,$53.26,$165.44,$117.52,$375.22,$57.16,$71.63,$18.24
03/19/2019,$46.6325,$26.00,$88.0925,$53.31,$161.57,$117.65,$358.78,$56.97,$71.38,$17.8313
03/18/2019,$47.005,$23.25,$87.1075,$53.51,$160.47,$117.57,$363.44,$56.83,$70.84,$17.966
03/15/2019,$46.53,$23.29,$85.618,$53.20,$165.98,$115.91,$361.46,$56.60,$70.67,$18.362
03/14/2019,$45.9325,$22.82,$84.311,$52.74,$170.17,$114.59,$358.82,$55.40,$70.74,$19.3307
03/13/2019,$45.4275,$23.38,$84.5405,$52.59,$173.37,$114.50,$361.21,$55.39,$70.10,$19.264
03/12/2019,$45.2275,$23.49,$83.655,$52.15,$171.92,$113.62,$356.27,$54.84,$70.05,$18.8907
03/11/2019,$44.725,$22.96,$83.531,$51.92,$172.07,$112.83,$358.86,$54.35,$69.68,$19.3947
03/08/2019,$43.2275,$22.01,$81.04,$51.07,$169.60,$110.51,$349.60,$53.53,$69.36,$18.9427
03/07/2019,$43.125,$22.08,$81.2975,$51.29,$169.13,$110.39,$352.60,$54.03,$70.61,$18.4393
03/06/2019,$43.63,$22.41,$83.4475,$51.67,$172.51,$111.75,$359.61,$54.80,$71.27,$18.416
03/05/2019,$43.8825,$23.50,$84.6215,$51.30,$171.26,$111.70,$354.30,$53.94,$71.58,$18.436
03/04/2019,$43.9625,$23.37,$84.8085,$51.16,$167.37,$112.26,$351.04,$53.78,$70.95,$19.024
03/01/2019,$43.7425,$23.68,$83.5865,$51.41,$162.28,$112.53,$357.32,$54.20,$70.85,$19.6527
02/28/2019,$43.2875,$23.53,$81.9915,$51.77,$161.45,$112.03,$358.10,$53.39,$70.26,$21.3253
02/27/2019,$43.7175,$23.48,$82.0545,$51.59,$162.81,$112.17,$362.87,$53.04,$70.15,$20.9827
